ID,con_3,rob_1_maxVel,cam_1_Y.4,cam_1_Y.2,con_1.1,rob_2_3.4,rob_2_vacuum.1,rob_2_supply.4,con_1.3,rob_2_supply.3,cam_2_Y,EoL_2_X,cam_1_X2,rob_2_4.3,rob_1_1,rob_2_1.2,rob_2_supply.1,rob_2_maxVel.3,rob_2_maxVel.4,cam_3_X,rob_2_maxVel.2,rob_2_maxVel.1,rob_2_4.4,rob_2_supply.2,rob_2_1.1,rob_1_2,cam_1_Y.1,rob_2_4.2,EoL_5_X,rob_2_4.1,rob_2_3.3,EoL_2_Y,rob_2_3.2,cam_3_Y,rob_2_1.4,con_2,rob_2_3.1,rob_2_2.4,con_1.2,cam_1_Y.3,con_1.4,rob_2_2.2,EoL_1_X,rob_2_1.3,EoL_5_Y,rob_1_vacuum,EoL_4_X,rob_1_supply,EoL_4_Y,EoL_3_Y,cam_1_X3,rob_1_4,rob_1_3,EoL_1_Y,EoL_6_X,cam_1_X4,cam_2_X,rob_2_2.3,EoL_6_Y,EoL_3_X,rob_2_2.1,cam_1_X1
6,,1.996756958,,,,-1.059248884,89.77032696,99.82252378,,99.73749902,,,,1.39243446,-1.503528867,-1.626611149,99.61240706,1.971154484,1.980000774,,1.983593,2.031533663,1.230794276,99.71762333,-1.777723216,1.63960607,,1.354627644,,1.765852369,-1.601786488,,-1.774712587,,-1.635170628,,-2.745374343,1.309910329,,,,2.411024658,,-1.761898152,,89.95131564,,99.91459365,,,,1.87202399,-2.063252882,,,,,2.134187682,,,2.844325623,
6,,1.996756958,,,,-3.540639572,89.77032696,99.82252378,,99.73749902,,,,3.396785113,,-4.617857682,99.61240706,1.971154484,1.980000774,,1.983593,2.008782822,4.30373541,99.71762333,-4.481817696,,,3.409162267,,3.654386806,-3.844931338,,-4.615452391,,-6.388652247,,-5.45696276,5.125934219,,,,7.774866576,,-5.099422783,,89.95131564,,99.91459365,,,,,,,,,,6.58553269,,,8.915230567,
6,,1.996756958,,,,,89.77032696,99.82252378,,99.73749902,,,,,,,99.61240706,1.971154484,1.980000774,,1.983593,2.008782822,,99.71762333,,,,,,,,,,,,,,,,,,,,,,89.95131564,,99.91459365,,,,,,,,,,,,,,
6,,1.996756958,,,,,89.77032696,99.82252378,,99.73749902,,,,,,,99.61240706,1.971154484,1.980000774,,1.983593,1.994615921,,99.71762333,,,,,,,,,,,,,,,,,,,,,,89.95131564,,99.91459365,,,,,,,,,,,,,,
6,,1.995568389,,,,,0,99.90918097,,99.96500035,,,,,,,99.99393332,2.004248614,1.97359052,,2.027469782,1.961291024,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.59486134,,,,,,,99.99393332,1.975330323,2.000770895,,1.975638465,1.994615921,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.99393332,1.970284153,1.981098779,,2.004438715,1.995444869,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.99393332,1.970284153,1.981098779,,2.004438715,1.961291024,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.99393332,1.970284153,1.981098779,,2.004438715,1.961291024,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.99393332,1.970284153,1.981098779,,2.004438715,1.961291024,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.99393332,1.970284153,1.981098779,,2.004438715,1.961291024,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.97560695,1.970284153,1.981098779,,2.004438715,1.979118586,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.97560695,1.970284153,1.981098779,,2.004438715,2.031533663,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.97560695,1.970284153,1.981098779,,2.004438715,2.008782822,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.97560695,1.970284153,1.981098779,,2.004438715,2.008782822,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.97560695,1.970284153,1.981098779,,2.004438715,2.008782822,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.97560695,1.970284153,1.981098779,,2.004438715,2.008782822,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.97560695,1.970284153,1.981098779,,2.004438715,2.008782822,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.66991182,,,,,,,99.97560695,1.970284153,1.981098779,,2.004438715,2.008782822,,99.71762333,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.90918097,,99.50148136,,,,,,,99.54655244,2.003793983,1.981098779,,2.005310808,2.002860976,,99.71811318,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,0,99.60601653,,,,,,,,,,,1.990023989,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,2.008339533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,
6,,1.988245054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.7775193,,,,,,,,,,,,,,
7,95,2.027428123,0.6171875,0.6328125,345,0,0,99.82433048,345,99.64233638,0.7734375,0.6328125,0.6328125,0,0,0,99.69868326,1.977048471,1.987005661,0.7578125,1.983873467,2.026454836,0,99.73008151,0,0,0.6328125,0,0.2109375,0,0,0.6484375,0,0.7734375,0,527,0,0,345,0.6171875,345,0,0.7578125,0,0.2109375,0,0.2109375,99.7775193,0.2109375,0.2109375,0.6171875,0,0,0.7734375,0.2109375,0.6171875,0.7578125,0,0.2109375,0.2109375,0,0.6171875
7,74.99518103,2.000423713,,,75.00231543,-2.108029679,0,99.82433048,75.00285235,99.64233638,,,,1.181983621,-1.99561997,-0.059581968,99.56681803,1.991165989,1.949502407,,1.990622021,2.022390367,1.423737061,99.81302616,2.207943539,2.494414621,,1.75725077,,1.710791498,-2.403688612,,-2.914478119,,1.259834293,75.00103418,-2.423237258,0.060379913,74.99320013,,74.99917894,-0.59009333,,1.331246062,,0,,99.7775193,,,,-0.230023165,-0.620685802,,,,,-0.948694136,,,0.474634077,
7,0.012591376,2.000423713,,,0.012877413,-7.051081409,0,99.82433048,0.012586969,99.64233638,,,,3.707474784,-4.717565645,1.387120727,99.54953593,2.005375077,1.949502407,,2.007156651,2.000038738,4.501546379,99.81302616,6.842556672,6.277876363,,4.655660626,,3.939410381,-7.694901029,,-9.256296394,,3.392342035,0.008101839,-6.693269558,-2.383770199,0.013498969,,0.011154048,-3.435806694,,3.831216932,,0,,99.7775193,,,,-2.827047167,2.528454936,,,,,-5.677377113,,,-2.152276104,
7,,2.00303991,,,,-7.37108808,0,99.82433048,,99.64233638,,,,2.873404124,-4.06097601,2.506380613,99.54953593,2.005375077,1.949502407,,1.99440095,1.981177973,3.747531051,99.81302616,7.642765499,6.210118401,,4.263886067,,1.923683648,-6.554528582,,-9.758910511,,4.562762524,,-6.398296755,-5.369034209,,,,-7.838476896,,4.779091848,,0,,99.8630653,,,,-4.016289886,4.558076681,,,,,-9.067768098,,,-5.029205847,
7,,2.000423713,,,,-5.967365259,0,99.82433048,,99.64233638,,,,1.642440122,-2.894339867,3.504092691,99.72410131,2.022038973,1.983438234,,2.007156651,1.978489141,2.457514869,99.81302616,7.575026892,5.105403919,,3.402286018,,0.018779601,-3.573354138,,-6.867165374,,5.376912554,,-4.693584422,-8.09708892,,,,-10.97640595,,5.394100943,,0,,99.8630653,,,,-4.913146029,6.213140705,,,,,-10.28257414,,,-7.573764509,
7,,2.000423713,,,,-3.466352935,0,99.82433048,,99.64233638,,,,0.402770703,-1.664344492,4.350353958,99.56681803,2.030373104,1.981806614,,2.008165106,1.981177973,1.140489315,99.81302616,7.247885047,3.397828415,,2.378623083,,-1.440082483,-0.827558829,,-2.950270071,,5.856102796,,-2.220619142,-9.408622708,,,,-10.78892779,,5.713809367,,0,,99.8630653,,,,-5.502884764,7.174838029,,,,,-9.628463284,,,-9.074390322,
7,,2.000423713,,,,-0.875764459,0,99.82433048,,99.64233638,,,,-2.364463239,-0.312346123,4.5606206,99.9915738,2.030373104,1.981806614,,2.037847051,1.981177973,-0.162484411,99.85713518,3.548384213,1.182566658,,1.198470575,,-1.848223729,3.978357092,,-0.020752307,,5.725089331,,0.385781971,-8.734847674,,,,-8.521922137,,4.076466529,,0,,99.8630653,,,,-4.296902062,5.471802529,,,,,-5.951187939,,,-4.657978089,
