ID,con_3,rob_1_maxVel,cam_1_Y.4,cam_1_Y.2,con_1.1,con_1.3,cam_2_Y,EoL_2_X,cam_1_X2,rob_2_vacuum.1,rob_1_1,rob_2_1.2,rob_2_supply.1,rob_2_maxVel.3,rob_2_supply.4,cam_3_X,rob_2_supply.3,rob_2_maxVel.2,rob_2_maxVel.4,rob_2_supply.2,rob_2_1.1,rob_1_2,cam_1_Y.1,rob_2_maxVel.1,EoL_5_X,rob_2_4.3,rob_2_4.2,EoL_2_Y,rob_2_4.1,cam_3_Y,rob_2_3.3,con_2,rob_2_3.2,rob_2_3.1,con_1.2,cam_1_Y.3,con_1.4,rob_2_2.2,EoL_1_X,rob_2_1.3,EoL_5_Y,rob_1_vacuum,EoL_4_X,rob_1_supply,EoL_4_Y,EoL_3_Y,cam_1_X3,rob_1_4,rob_1_3,EoL_1_Y,EoL_6_X,cam_1_X4,cam_2_X,rob_2_2.3,EoL_6_Y,EoL_3_X,rob_2_2.1,cam_1_X1,rob_2_3.4,rob_2_4.4,rob_2_1.4,rob_2_2.4
6,,1.996756958,,,,,,,,0,1.282647141,1.930540549,99.72905965,0.696331904,99.7053907,,99.96360902,0.71114111,0.685861189,99.82595555,2.816750079,-2.185770167,,0.682578691,,0.120520479,0.934555741,,0.501824301,,-0.348049556,,-0.591482621,-1.021814829,,,,-2.905257529,,2.479722263,,89.82650161,,99.91459365,,,,5.416725475,-6.878983153,,,,,-2.500614434,,,-1.92654168,,,,,
6,,1.997162223,,,,,,,,0,2.57048892,2.02696489,99.72905965,0.678378189,99.7053907,,99.96360902,0.724298705,0.688816568,99.77492667,2.792109479,-4.086076924,,0.687778701,,0.015852282,0.792439864,,0.299120561,,-0.103806611,,-0.301864533,-0.824055862,,,,-2.853122379,,2.475474698,,89.82650161,,99.91459365,,,,5.127082246,-6.739580842,,,,,-2.535166147,,,-2.035882188,,,,,
6,,1.996756958,,,,,,,,0,3.760808428,2.115333111,99.72905965,0.720988323,99.61024282,,99.96360902,0.692500637,0.681595727,99.7908177,2.757954126,-5.606269499,,0.72139759,,-1.387490399,0.664739193,,0.130325755,,1.408467892,,-0.023291167,-0.611302878,,,,-2.797352854,,2.02220001,,89.82650161,,99.91459365,,,,4.287525389,-5.57257516,,,,,-2.035925957,,,-2.135341277,,,,,
6,,1.985263023,,,,,,,,0,4.738530494,2.196315217,99.72905965,0.694130357,99.85751194,,99.96360902,0.71114111,0.701901272,99.8528021,2.727186162,-6.459198247,,0.703413176,,-2.019893183,0.576753792,,-0.001416513,,2.154931502,,0.270060109,-0.376779479,,,,-2.751273704,,1.854701655,,89.82650161,,99.91459365,,,,3.201424012,-3.807408823,,,,,-1.883132428,,,-2.23183081,,,,,
6,,2.031670222,,,,,,,,0,3.594186726,1.807254301,99.70954724,0.694837692,99.7053907,,99.58869879,0.690443879,0.685861189,99.91682289,2.2780857,-4.591258924,,0.699480405,,-2.057887124,-1.235077519,,-1.570019658,,2.293206668,,1.668423902,1.149562862,,,,-2.005392251,,2.057961842,,89.82650161,,99.91459365,,,,1.815688678,-1.521633446,,,,,-2.132871561,,,-1.928712533,,,,,
6,,2.015543692,,,,,,,,0,1.065004415,1.608558143,99.70954724,0.678378189,99.7053907,,99.58869879,0.692500637,0.721536468,99.7908177,2.173782587,-1.239390564,,0.666456896,,0,-2.061815001,,-2.315725128,,0,,2.475121998,1.945444994,,,,-1.738471497,,0,,89.82650161,,99.91459365,,,,-1.083404881,1.609497205,,,,,0,,,-1.913376971,,,,,
6,,2.031670222,,,,,,,,0,3.249470165,1.820294468,99.70954724,0.720988323,99.7053907,,99.58869879,0.71114111,0.701901272,99.8528021,2.420324336,-3.598786292,,0.72139759,,1.58451193,-2.081718911,,-2.348068996,,-1.302783316,,2.583822546,2.141880547,,,,-1.997063581,,-1.251768309,,89.82650161,,99.91459365,,,,-4.358943973,5.332991132,,,,,1.23178002,,,-2.220566976,,,,,
6,,1.996756958,,,,,,,,0,0,0,99.70954724,0.694130357,99.7053907,,99.96360902,0.669468629,0.685861189,99.68257913,0,0,,0.72139759,,2.443677759,0,,0,,-1.961391634,,0,0,,,,0,,-1.789159895,,89.82650161,,99.91459365,,,,0,0,,,,,1.692341979,,,0,,,,,
6,,1.996756958,,,,,,,,0,-1.50355422,-1.280002112,99.70954724,0.694130357,99.61024282,,99.96360902,0.705389715,0.681595727,99.68257913,-1.328191421,1.639556028,,0.72139759,,1.045396493,1.601751289,,1.712620496,,-0.628255634,,-1.402892413,-1.205112328,,,,1.314963362,,-2.228273577,,89.82650161,,99.91459365,,,,1.872078392,-2.063172691,,,,,2.098009797,,,1.186003808,,,,,
6,,1.996756958,,,,,,,,0,,-1.846928753,99.70954724,0.694130357,99.91175982,,99.96360902,0.704438715,0.718424795,99.68257913,-1.902173153,,,0.72139759,,0.306151134,2.495016834,,2.674562073,,0.14498315,,-2.152248054,-1.798012849,,,,1.828116222,,-2.673667184,,89.82650161,,99.91459365,,,,,,,,,,2.470250895,,,1.615795971,,,,,
6,,1.996756958,,,,,,,,0,,-2.272670025,99.97560695,0.694130357,99.91175982,,99.96360902,0.733135884,0.700770895,99.68257913,-2.490884254,,,0.700358726,,0.156791261,1.008158296,,0.760265513,,0.334446142,,-0.895528246,-1.147541711,,,,2.318201425,,-2.679264841,,89.82650161,,99.91459365,,,,,,,,,,2.390260512,,,2.267889678,,,,,
6,,1.996756958,,,,,,,,0,,-2.735581397,99.97560695,0.705205298,99.91175982,,99.96360902,0.733135884,0.680000774,99.68257913,-2.853239026,,,0.731533663,,-0.011253668,0.241125633,,-0.333122242,,0.520520225,,-0.115208347,-0.715765314,,,,2.815419486,,-2.691959013,,89.82650161,,99.91459365,,,,,,,,,,2.315885172,,,2.786039113,,,,,
6,,2.016413599,,,,,,,,0,,-2.707547491,99.97560695,0.679453595,99.91175982,,99.73749902,0.712349201,0.71111855,99.68257913,-2.635330753,,,0.731533663,,-0.194860651,0.075900342,,-0.558344042,,0.709319918,,0.102001449,-0.510024351,,,,2.776085091,,-2.704562767,,0,,99.60219997,,,,,,,,,,2.237077287,,,2.7626541,,,,,
6,,1.976809625,,,,,,,,0,,-2.684388453,99.99393332,0.670284153,99.91175982,,99.66991182,0.712012631,0.700770895,99.68257913,-2.418098855,,,0.661291024,,-0.396292194,-0.107963519,,-0.786831032,,0.898842946,,0.323512223,-0.303164003,,,,2.747594189,,-2.708786143,,0,,99.60219997,,,,,,,,,,2.147250147,,,2.781338999,,,,,
6,,1.976809625,,,,,,,,0,,-2.659848532,99.99393332,0.716829178,99.91175982,,99.66991182,0.683593,0.695652385,99.68257913,-2.195566734,,,0.708782822,,-0.617097312,-0.304332901,,-1.009399587,,1.085471648,,0.558445865,-0.079608141,,,,2.716049182,,-2.695785531,,0,,99.60219997,,,,,,,,,,2.041327209,,,2.826859977,,,,,
6,,1.976809625,,,,,,,,0,,-2.626560985,99.99393332,0.723148069,99.77233961,,99.86225951,0.683593,0.733599298,99.68257913,-1.966861334,,,0.695444869,,-0.857006697,-0.513638107,,-1.220681287,,1.264885739,,0.805586349,0.16725943,,,,2.669483683,,-2.656682991,,0,,99.60219997,,,,,,,,,,1.915586075,,,2.888824896,,,,,
6,,1.976809625,,,,,,,,0,,-2.577623741,99.99393332,0.652985732,99.77233961,,99.86225951,0.704438715,0.680000774,99.68257913,-1.733747931,,,0.681152184,,-1.113211166,-0.735341404,,-1.41520859,,1.432647398,,1.060038946,0.441806006,,,,2.596459802,,-2.583548552,,0,,99.60219997,,,,,,,,,,1.767800683,,,2.955797298,,,,,
6,,1.976809625,,,,,,,,0,,-2.507277234,99.99393332,0.693129183,99.77233961,,99.6992729,0.704438715,0.680000774,99.68257913,-1.499757761,,,0.694615921,,-1.379822751,-0.966845488,,-1.58793439,,1.584894844,,1.313921965,0.745606929,,,,2.486385606,,-2.470855221,,0,,99.60219997,,,,,,,,,,1.597314705,,,3.013208404,,,,,
6,,1.976809625,,,,,,,,0,,-2.411915462,99.99393332,0.675330323,99.77233961,,99.59486134,0.683593,0.680000774,99.71762333,-1.269382056,,,0.708782822,,-1.64790432,-1.203130874,,-1.735107084,,1.719029166,,1.557260652,1.075762921,,,,2.330432268,,-2.317083991,,0,,99.60219997,,,,,,,,,,1.40487729,,,3.04239111,,,,,
6,,1.976809625,,,,,,,,0,,-2.291402975,99.99393332,0.693129183,99.77233961,,99.6992729,0.672867068,0.680000774,99.98710285,-1.047319517,,,0.731533663,,-1.906453318,-1.436933829,,-1.854883357,,1.83430249,,1.779648179,1.423050281,,,,2.122524377,,-2.125983825,,0,,99.60219997,,,,,,,,,,1.192053159,,,3.021233203,,,,,
6,,1.976809625,,,,,,,,89.17105864,,-2.151143669,99.99393332,0.675330323,99.59404269,,99.59486134,0.733135884,0.713322314,99.98710285,-0.838062423,,,0.708782822,,-2.144551579,-1.659321977,,-1.947362833,,1.932245086,,1.972761152,1.771002185,,,,1.859033004,,-1.90694015,,0,,99.60219997,,,,,,,,,,0.960090971,,,2.927245272,,,,,
6,,1.976809625,,,,,,,,89.17105864,,-2.006901109,99.99393332,0.670284153,99.59404269,,99.66991182,0.733135884,0.700770895,99.98710285,-0.645907729,,,0.731533663,,-2.354448835,-1.860378681,,-2.014144261,,2.017293596,,2.133683446,2.097010769,,,,1.533970389,,-1.674725949,,0,,99.60219997,,,,,,,,,,0.707562866,,,2.743305796,,,,,
6,,1.976809625,,,,,,,,90.01730763,,0.500887373,99.99393332,0.675330323,99.80009259,,99.59486134,0.733135884,0.691990469,99.98710285,-0.475937735,,,0.695444869,,-2.535862722,-1.63290442,,-2.057277546,,2.099007116,,1.563060194,2.375973316,,,,-0.55089828,,-1.451030345,,0,,99.60219997,,,,,,,,,,0.42379327,,,2.463926576,,,,,
6,,1.976809625,,,,,,,,90.01730763,,2.146430361,99.99393332,0.670284153,99.80009259,,99.66991182,0.733135884,0.681930368,99.98710285,-0.335456883,,,0.731533663,,-1.785632422,-1.717986199,,-2.078227667,,1.322183458,,1.554434251,2.585035938,,,,-2.115946613,,0.998781897,,0,,99.60219997,,,,,,,,,,-0.729653085,,,2.098681337,,,,,
6,,1.976809625,,,,,,,,89.72014278,,2.090153623,99.99393332,0.679453595,99.77233961,,99.73749902,0.701372847,0.733599298,99.81303658,-0.241814165,,,0.708782822,,-1.62518284,-1.779172963,,-2.073887075,,1.188436691,,1.653526187,2.705986592,,,,-2.119548708,,2.471138543,,0,,99.60219997,,,,,,,,,,-1.704553487,,,1.664268342,,,,,
6,,1.976809625,,,,,,,,89.72014278,,2.064292254,99.99393332,0.679453595,99.77233961,,99.73749902,0.704438715,0.700770895,99.81303658,0.707583374,,,0.661291024,,-1.751055598,-1.869761465,,-1.255694061,,1.345778742,,1.775859914,1.6862837,,,,-2.158355866,,2.400643531,,0,,99.60219997,,,,,,,,,,-1.78209164,,,-1.133159135,,,,,
6,,1.976809625,,,,,,,,89.72014278,,2.061920083,99.99393332,0.679453595,99.77233961,,99.73749902,0.672867068,0.700770895,99.98710285,1.54746062,,,0.731533663,,-1.919391915,-2.001287995,,-1.059089782,,1.537437198,,1.937637783,1.389381837,,,,-2.245955973,,2.367277177,,0,,99.60219997,,,,,,,,,,-1.887008742,,,-2.82233802,,,,,
6,,1.976809625,,,,,,,,89.72014278,,0,,,99.77233961,,,0.686381792,0.700770895,99.71762333,1.572202946,,,,,-2.160894987,0,,-1.174827804,,1.794485491,,0,1.523876421,,,,0,,2.370842749,,0,,99.60219997,,,,,,,,,,-2.039172706,,,-2.73728465,,,,,
6,,1.976809625,,,,,,,,89.76476448,,-1.656810284,,,99.82252378,,,,0.733599298,,1.605415996,,,,,0,1.277325969,,-1.305115187,,0,,-1.145104257,1.677164029,,,,1.440274583,,0,,0,,99.60219997,,,,,,,,,,0,,,-2.694948957,,,,,
6,,1.976809625,,,,,,,,,,-2.411605706,,,,,,,,,1.642377295,,,,,1.031359641,1.744535711,,-1.456682592,,-0.86413222,,-1.523412401,1.860081513,,,,2.064850007,,-1.50335436,,0,,99.60219997,,,,,,,,,,0.969592917,,,-2.696615815,,,,,
6,,1.976809625,,,,,,,,,,-2.398737436,,,,,,,,,0,,,,,1.817002659,1.602872855,,0,,-1.478141014,,-1.351973544,0,,,,2.011068334,,-2.622477549,,0,,99.60219997,,,,,,,,,,1.788118514,,,0,,,,,
6,,1.976809625,,,,,,,,,,-2.419183618,,,,,,,,,-1.153289181,,,,,1.587667418,1.486703201,,0.912160175,,-1.231818339,,-1.205038984,-1.126065202,,,,1.981668671,,-2.594696481,,0,,99.60219997,,,,,,,,,,1.678896961,,,1.455916732,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,-1.866460086,,,,,1.404270312,,,1.428511044,,-1.037012746,,,-1.758950281,,,,,,-2.599113288,,0,,99.60219997,,,,,,,,,,1.592547225,,,2.606091805,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,-1.760139543,,,,,,,,1.22437649,,,,,-1.502982067,,,,,,,,0,,99.60219997,,,,,,,,,,,,,2.595189762,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,-1.677389424,,,,,,,,1.054902169,,,,,-1.298240945,,,,,,,,0,,99.60219997,,,,,,,,,,,,,2.619516104,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
6,,1.976809625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,99.60219997,,,,,,,,,,,,,,,,,,
