ID,Rob2 Joint 4.3,Rob1 Supply,Rob2 Joint 2.4,Sub-Part 1.3,Sub-Part 1.1,Rob2 Joint 4.1,Rob2 Joint 4.4,Rob1 Joint 2,Rob2 Joint 1.1,Rob2 Joint 1.2,Rob1 Max Vel,Rob2 Joint 2.2,Rob2 Vacuum,EoL,Rob2 Joint 2.3,Rob2 Joint 1.3,Sub-Part 1.2,Rob2 Joint 3.2,Sub-Part 2,Rob2 Max Vel,Rob2 Joint 1.4,Rob2 Joint 3.4,Rob1 Joint 1,Rob1 Joint 3,Sub-Part 3,Rob2 Supply,Rob2 Joint 2.1,Rob2 Joint 4.2,Rob1 Vacuum,Sub-Part 1.4,Rob2 Joint 3.3,Rob1 Joint 4,Rob2 Joint 3.1,Rob2 Joint 4.3,Rob1 Supply,Rob2 Joint 2.4,Sub-Part 1.3,Sub-Part 1.1,Rob2 Joint 4.1,Rob2 Joint 4.4,Rob1 Joint 2,Rob2 Joint 1.1,Rob2 Joint 1.2,Rob1 Max Vel,Rob2 Joint 2.2,Rob2 Vacuum,EoL,Rob2 Joint 2.3,Rob2 Joint 1.3,Sub-Part 1.2,Rob2 Joint 3.2,Sub-Part 2,Rob2 Max Vel,Rob2 Joint 1.4,Rob2 Joint 3.4,Rob1 Joint 1,Rob1 Joint 3,Sub-Part 3,Rob2 Supply,Rob2 Joint 2.1,Rob2 Joint 4.2,Rob1 Vacuum,Sub-Part 1.4,Rob2 Joint 3.3,Rob1 Joint 4,Rob2 Joint 3.1
1,-2.4333629134957,99.595530195288,-8.2503998869661,0,0,2.3050238406478,-0.12298371802184,2.5271093579413,-2.0029245143934,4.6335786508142,2.0035956621226,-8.2319813226946,0,0.2109375,-5.6322594336901,4.1239789273694,0,0.0038154873322379,0,2.017357856459,5.8827410936984,-1.0240126621376,-2.3138218289002,-2.2921787422531,0,99.997266181954,2.5681659806234,1.4774026934987,89.979377639812,0,3.7044462464279,1.9557548609033,-2.7668848536255,-2.4333629134957,99.595530195288,-8.2503998869661,0,0,2.3050238406478,-0.12298371802184,2.5271093579413,-2.0029245143934,4.6335786508142,2.0035956621226,-8.2319813226946,0,0.2109375,-5.6322594336901,4.1239789273694,0,0.0038154873322379,0,2.017357856459,5.8827410936984,-1.0240126621376,-2.3138218289002,-2.2921787422531,0,99.997266181954,2.5681659806234,1.4774026934987,89.979377639812,0,3.7044462464279,1.9557548609033,-2.7668848536255
1,0.0,99.595530195288,-4.4299824617522,0,0,3.6184859182091,-2.5908672934136,4.1450461489828,-2.7859034731662,2.9792901333374,2.0369564558634,-4.2056187660751,0,0.2109375,0.0,0.0,0,3.969515171778,0,2.0351978380431,3.3504465661282,3.6015972931983,-3.7548754505361,-3.1684936330418,0,99.997266181954,3.4533273974576,-1.9689393375935,89.979377639812,0,0.0,2.8134198991391,-4.5286905280623,0.0,99.595530195288,-4.4299824617522,0,0,3.6184859182091,-2.5908672934136,4.1450461489828,-2.7859034731662,2.9792901333374,2.0369564558634,-4.2056187660751,0,0.2109375,0.0,0.0,0,3.969515171778,0,2.0351978380431,3.3504465661282,3.6015972931983,-3.7548754505361,-3.1684936330418,0,99.997266181954,3.4533273974576,-1.9689393375935,89.979377639812,0,0.0,2.8134198991391,-4.5286905280623
1,1.5749337564615,99.868573942742,0.0,0,0,-0.12481585771649,0.0,0.026035785477552,-1.8501634327515,0.0,2.0172075147535,0.0,89.997266181954,0.2109375,1.7406179847929,-1.3621241543558,0,0.0,0,2.0157668893349,0.0,0.0,-0.27481209759628,-2.511353269573,0,99.997266181954,2.7967466947798,0.0,89.475650970209,0,-1.7657957543123,2.1131965515483,-1.0733055835735,1.5749337564615,99.868573942742,0.0,0,0,-0.12481585771649,0.0,0.026035785477552,-1.8501634327515,0.0,2.0172075147535,0.0,89.997266181954,0.2109375,1.7406179847929,-1.3621241543558,0,0.0,0,2.0157668893349,0.0,0.0,-0.27481209759628,-2.511353269573,0,99.997266181954,2.7967466947798,0.0,89.475650970209,0,-1.7657957543123,2.1131965515483,-1.0733055835735
1,3.9657162226808,99.868573942742,1.908715990149,0,0,-1.820138340943,1.7199616928922,-2.1608456238887,-4.6778447423965,-1.5055952773967,2.0369564558634,1.8975318853203,89.959105413066,0.21875,3.8933729805323,-3.1185421031993,0,-1.9303334397799,0,2.0003232367018,-1.4916805975819,-1.9708754348491,1.2948408620799,-6.7701783894797,0,99.602098968561,8.412072487034,1.7591135162941,89.475650970209,0,-5.0210021960651,5.389800300574,0.15867332810031,3.9657162226808,99.868573942742,1.908715990149,0,0,-1.820138340943,1.7199616928922,-2.1608456238887,-4.6778447423965,-1.5055952773967,2.0369564558634,1.8975318853203,89.959105413066,0.21875,3.8933729805323,-3.1185421031993,0,-1.9303334397799,0,2.0003232367018,-1.4916805975819,-1.9708754348491,1.2948408620799,-6.7701783894797,0,99.602098968561,8.412072487034,1.7591135162941,89.475650970209,0,-5.0210021960651,5.389800300574,0.15867332810031
1,1.1922696841772,99.595530195288,3.8129869902488,0,0,-3.0238740325752,3.9047120425109,-3.9990866910971,-4.0366438908424,-3.0544299823252,2.0035956621226,3.759347046606,89.959105413066,0.2109375,3.4272567156578,-2.6749222860749,0,-4.8726257269735,0,2.0139985351986,-3.0578345514594,-4.9391640307743,2.5577577303352,-6.6165823737523,0,99.602098968561,10.031536666001,3.9252107772186,89.475650970209,0,-1.0521932225852,5.0942272215817,2.8918719576187,1.1922696841772,99.595530195288,3.8129869902488,0,0,-3.0238740325752,3.9047120425109,-3.9990866910971,-4.0366438908424,-3.0544299823252,2.0035956621226,3.759347046606,89.959105413066,0.2109375,3.4272567156578,-2.6749222860749,0,-4.8726257269735,0,2.0139985351986,-3.0578345514594,-4.9391640307743,2.5577577303352,-6.6165823737523,0,99.602098968561,10.031536666001,3.9252107772186,89.475650970209,0,-1.0521932225852,5.0942272215817,2.8918719576187
1,-0.29799474459046,99.595530195288,3.6031064184767,0,0,-4.0239483916668,2.0317669444529,-5.4823469363978,-3.0026838555141,-2.4762832858521,2.0078977470187,3.3043276083434,89.473563358343,0.21875,8.2440640565169,-5.9451578229418,0,-1.2901523687866,0,2.010477597229,-3.1417007788454,-0.49479150328892,3.7304250411492,-5.4998841290962,0,99.665963901985,10.233584593518,0.83070787823892,89.475650970209,0,1.216884536767,4.2702965280915,6.5953990462114,-0.29799474459046,99.595530195288,3.6031064184767,0,0,-4.0239483916668,2.0317669444529,-5.4823469363978,-3.0026838555141,-2.4762832858521,2.0078977470187,3.3043276083434,89.473563358343,0.21875,8.2440640565169,-5.9451578229418,0,-1.2901523687866,0,2.010477597229,-3.1417007788454,-0.49479150328892,3.7304250411492,-5.4998841290962,0,99.665963901985,10.233584593518,0.83070787823892,89.475650970209,0,1.216884536767,4.2702965280915,6.5953990462114
1,-1.6526497134192,99.595530195288,7.9143818831146,0,0,-4.7828466988397,1.1038384698642,-6.336757979916,-1.8768194172453,-5.7292155766124,2.0369564558634,8.484662420128,89.473563358343,0,8.456869719331,-5.8526113232623,0,0.58661205210468,0,2.0188285691285,-7.0378028197902,1.9808267598411,4.695372468704,-3.8055049708752,0,99.665963901985,7.5219027716672,-0.61189930286211,89.475650970209,0,3.5190706823627,3.2025370826363,9.5246158044566,-1.6526497134192,99.595530195288,7.9143818831146,0,0,-4.7828466988397,1.1038384698642,-6.336757979916,-1.8768194172453,-5.7292155766124,2.0369564558634,8.484662420128,89.473563358343,0,8.456869719331,-5.8526113232623,0,0.58661205210468,0,2.0188285691285,-7.0378028197902,1.9808267598411,4.695372468704,-3.8055049708752,0,99.665963901985,7.5219027716672,-0.61189930286211,89.475650970209,0,3.5190706823627,3.2025370826363,9.5246158044566
1,-3.027948003815,99.595530195288,7.0489537351779,0,0,-4.8863484612819,-0.41177428892197,-4.7881117237663,-0.7065226583985,-5.5052566311453,2.0035956621226,9.2319415306319,89.959105413066,0,7.2821497533482,-5.2428426745871,0,2.9992794458367,0,2.0003232367018,-7.5236267009985,4.1781922175108,3.7926230524194,-1.6131801402028,0,99.602098968561,3.4825579851725,-1.9426346480628,89.475650970209,0,5.6947555542078,1.8523161422219,9.0403323460409,-3.027948003815,99.595530195288,7.0489537351779,0,0,-4.8863484612819,-0.41177428892197,-4.7881117237663,-0.7065226583985,-5.5052566311453,2.0035956621226,9.2319415306319,89.959105413066,0,7.2821497533482,-5.2428426745871,0,2.9992794458367,0,2.0003232367018,-7.5236267009985,4.1781922175108,3.7926230524194,-1.6131801402028,0,99.602098968561,3.4825579851725,-1.9426346480628,89.475650970209,0,5.6947555542078,1.8523161422219,9.0403323460409
1,-4.2873892932516,99.595530195288,5.1093682748276,0,0,-1.6211983930361,-2.3408423337955,-1.3435724301648,0.52811525450899,-4.7872330519541,2.0369564558634,8.5281354872688,89.959105413066,0,4.9605904560686,-4.2663929749715,0,5.6571160882125,0,2.0193256235228,-7.4985498075106,5.8157444482768,1.1631386235368,1.5984801740987,0,99.602098968561,-0.91729901800981,-3.2347358827338,89.475650970209,0,6.9712135036238,-1.090701463616,2.6373741605891,-4.2873892932516,99.595530195288,5.1093682748276,0,0,-1.6211983930361,-2.3408423337955,-1.3435724301648,0.52811525450899,-4.7872330519541,2.0369564558634,8.5281354872688,89.959105413066,0,4.9605904560686,-4.2663929749715,0,5.6571160882125,0,2.0193256235228,-7.4985498075106,5.8157444482768,1.1631386235368,1.5984801740987,0,99.602098968561,-0.91729901800981,-3.2347358827338,89.475650970209,0,6.9712135036238,-1.090701463616,2.6373741605891
1,-4.6963211391051,99.595530195288,2.6810134875388,0,0,-2.2729559793604,-4.4571564906991,-3.5852334871388,3.3383471961807,-3.7419405061237,2.0369564558634,6.0156297119782,89.959105413066,0,2.2992475396771,-2.9894821021266,0,7.2358415951322,0,2.0351978380431,-6.5948615552399,6.4414574758646,3.2522160427767,5.3042490984366,0,99.602098968561,-8.1916007978736,-4.199739136501,89.475650970209,0,6.5259556881949,-4.3598951131683,3.4247671906816,-4.6963211391051,99.595530195288,2.6810134875388,0,0,-2.2729559793604,-4.4571564906991,-3.5852334871388,3.3383471961807,-3.7419405061237,2.0369564558634,6.0156297119782,89.959105413066,0,2.2992475396771,-2.9894821021266,0,7.2358415951322,0,2.0351978380431,-6.5948615552399,6.4414574758646,3.2522160427767,5.3042490984366,0,99.602098968561,-8.1916007978736,-4.199739136501,89.475650970209,0,6.5259556881949,-4.3598951131683,3.4247671906816
1,-1.5727243599532,99.81502600044,0.12742427045994,0,0,-3.5243671104352,-1.773973887728,0.0,3.9958413422205,-0.50107554225538,1.9824233791943,0.1660301545885,89.959105413066,0,-0.77597053854826,0.04222528526606,0,3.4651478353316,0,1.9765000602657,-3.6326240901644,2.6480127739898,0.0,0.0,0,99.602098968561,-7.6188798873388,-2.2030531318129,0,0,1.9541814324519,0.0,5.2961625027688,-1.5727243599532,99.81502600044,0.12742427045994,0,0,-3.5243671104352,-1.773973887728,0.0,3.9958413422205,-0.50107554225538,1.9824233791943,0.1660301545885,89.959105413066,0,-0.77597053854826,0.04222528526606,0,3.4651478353316,0,1.9765000602657,-3.6326240901644,2.6480127739898,0.0,0.0,0,99.602098968561,-7.6188798873388,-2.2030531318129,0,0,1.9541814324519,0.0,5.2961625027688
1,-2.3754636776714,99.81502600044,-1.8828785578199,0,0,0.0,-1.4044482038063,1.6339099169203,0.0,3.7811370982863,1.9756683182089,-7.0054115532894,89.959105413066,0,-5.9531141695177,4.2576107765282,0,3.3621534444289,0,1.9696873785169,2.7321846705909,0.94424815543995,-1.5065704963443,-2.053919088217,0,99.602098968561,0.0,-2.4382029049486,0,0,2.6410633505861,1.8785078482347,0.0,-2.3754636776714,99.81502600044,-1.8828785578199,0,0,0.0,-1.4044482038063,1.6339099169203,0.0,3.7811370982863,1.9756683182089,-7.0054115532894,89.959105413066,0,-5.9531141695177,4.2576107765282,0,3.3621534444289,0,1.9696873785169,2.7321846705909,0.94424815543995,-1.5065704963443,-2.053919088217,0,99.602098968561,0.0,-2.4382029049486,0,0,2.6410633505861,1.8785078482347,0.0
1,-3.1677980490139,0,-5.1172727351897,0,0,1.705248131205,-4.2404343226455,0,-1.7522626723767,3.9804666197443,0,-6.3303856069245,89.959105413066,0,-5.6856025998409,4.3535044310046,0,3.9988327520289,0,1.9955834421631,6.9255625054856,3.1846173634447,0,0,0,99.602098968561,2.8029073294282,-3.0884934007066,0,0,3.535368246887,0,-2.6039945788465,-3.1677980490139,0,-5.1172727351897,0,0,1.705248131205,-4.2404343226455,0,-1.7522626723767,3.9804666197443,0,-6.3303856069245,89.959105413066,0,-5.6856025998409,4.3535044310046,0,3.9988327520289,0,1.9955834421631,6.9255625054856,3.1846173634447,0,0,0,99.602098968561,2.8029073294282,-3.0884934007066,0,0,3.535368246887,0,-2.6039945788465
1,0.0,0,0.0,0,0,3.5758964891195,0.0,0,-4.4455039407712,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,2.0193256235228,0.0,0.0,0,0,0,99.602098968561,8.7398479726366,0.0,0,0,0.0,0,-5.282613828693,0.0,0,0.0,0,0,3.5758964891195,0.0,0,-4.4455039407712,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,2.0193256235228,0.0,0.0,0,0,0,99.602098968561,8.7398479726366,0.0,0,0,0.0,0,-5.282613828693
1,1.4092180018408,0,1.2585033146839,0,0,0,1.2731848875316,0,0,-1.6772756335113,0,2.264249804606,0,0,2.0374027145645,-1.818019636544,0,-1.6713998801247,0,2.0188285691285,-1.7032473130661,-1.0380179599897,0,0,0,99.602098968561,0,1.3672845943953,0,0,-1.5402055149805,0,0,1.4092180018408,0,1.2585033146839,0,0,0,1.2731848875316,0,0,-1.6772756335113,0,2.264249804606,0,0,2.0374027145645,-1.818019636544,0,-1.6713998801247,0,2.0188285691285,-1.7032473130661,-1.0380179599897,0,0,0,99.602098968561,0,1.3672845943953,0,0,-1.5402055149805,0,0
1,3.4695334052698,0,4.8764698278607,0,0,0,4.4916246225948,0,0,-4.8546787312694,0,7.2158190229462,0,0,6.2180636018204,-5.325887425847,0,-4.3680414096772,0,2.0351319342658,-6.7316842082599,-3.4515897554679,0,0,0,99.602098968561,0,3.5031001668775,0,0,-3.7024058435555,0,0,3.4695334052698,0,4.8764698278607,0,0,0,4.4916246225948,0,0,-4.8546787312694,0,7.2158190229462,0,0,6.2180636018204,-5.325887425847,0,-4.3680414096772,0,2.0351319342658,-6.7316842082599,-3.4515897554679,0,0,0,99.602098968561,0,3.5031001668775,0,0,-3.7024058435555,0,0
